2,2885104;1,8739088;1,8561246;1,9201851;2,4272078;2,9292468;2,9208947
1,881519;1,8725793;1,9451471;2,7112707;2,7909988;2,9571349;2,945638
1,87948;1,8781526;1,8989871;2,7740815;2,84139;3,0137213;2,9944548
1,8538134;1,6927871;1,7343986;2,8406212;2,9795609;3,0505441;3,050144
1,7240285;1,4616117;1,8894652;2,987635;3,186697;3,2363388;3,2102184
1,6248863;1,8757681;2,3128424;2,9873867;3,2044534;3,2270095;3,227719
2,3793167;4,91709;2,306229;2,9766426;3,2109659;3,2295477;3,2243427
