2,844443;2,1062458;1,7917293;1,7662732;1,8133753
5,4021557;3,8129552;2,2611439;1,9612377;1,7874818
8,9441393;5,9363644;2,8118846;2,2641521;1,8132157
30,9682681;19,331978;6,5142808;4,3263478;2,3573736
60,4913736;36,5396251;10,5145712;7,018065;3,0234278
