406,8145156;482,0322576;610,1440272;702,4581088;851,039875
401,7805589;501,7671835;604,2580852;721,8282462;840,3129317
389,8605559;493,6254438;599,842027;697,8770289;815,7148683
391,7419602;489,1008602;620,4116005;714,8384223;837,049704
396,6143981;492,3858954;595,2141874;695,4424748;854,4859202
